#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,8,6,7,50,233,2.8,3.5,0.64,5.26,4.6,999,1017.9,27.7,28.6,24,99,99
2008,8,6,8,50,261,2.5,3.2,0.61,5.26,4.49,999,1018.1,27.7,28.7,24.1,99,99
2008,8,6,9,50,284,3.7,4.3,0.58,5.56,4.53,999,1017.8,27.6,28.9,24.1,99,99
2008,8,6,10,50,298,2.9,3.5,0.53,5.56,4.47,999,1018,27.5,29,24.1,99,99
2008,8,6,11,50,318,3,3.6,0.56,5.26,4.4,999,1018.6,27.7,29,24.4,99,99
2008,8,6,12,50,330,3.6,4.3,0.5,5.88,4.47,999,1019.1,27.9,29,24.3,99,99
2008,8,6,13,50,344,3.8,4.6,0.51,5.26,4.47,999,1019.9,28.1,29.1,24.2,99,99
2008,8,6,14,50,336,3.8,4.5,0.53,6.25,4.33,999,1020.3,28,29.3,24.2,99,99
2008,8,6,15,50,357,3.6,4.4,0.46,5.88,4.19,999,1020,28.2,29.4,24.2,99,99
2008,8,6,16,50,333,3.5,4.3,0.43,5.56,4.26,999,1019.7,28.1,29.6,24.3,99,99
2008,8,6,17,50,336,2.6,3.6,0.37,5.56,4.08,999,1019.4,28.2,29.7,24.6,99,99
2008,8,6,18,50,8,4.3,5.1,0.38,5.26,3.67,999,1019.1,28.2,29.2,24.5,99,99
2008,8,6,19,50,4,3.9,4.4,0.39,5.56,3.53,999,1018.6,28.2,29.1,24.3,99,99
2008,8,6,20,50,1,3.3,4.2,0.39,5.26,3.66,999,1018,28.4,29.2,24,99,99
2008,8,6,21,50,345,1.4,2,0.44,5.56,4.13,999,1017.3,28.6,29.5,23.9,99,99
2008,8,6,22,50,298,1.7,2.3,0.43,5.26,3.89,999,1016.8,28.9,29.5,23.7,99,99
2008,8,6,23,50,299,0.8,1.3,0.41,5.26,3.87,999,1016.7,29.1,29.4,23.2,99,99
2008,8,7,0,50,269,1.4,2,0.39,6.25,4.02,999,1017.1,28.4,29.1,23,99,99
2008,8,7,1,50,276,1.4,2,0.37,5.26,4.31,999,1017.2,28.4,29.1,22.8,99,99
2008,8,7,2,50,245,2.5,2.9,0.4,5,4.53,999,1017.5,28.2,29,23.6,99,99
2008,8,7,3,50,241,2.4,2.9,0.38,4.76,4.52,999,1017.3,28.2,29,23.3,99,99
2008,8,7,4,50,251,3.2,3.8,0.4,5,4.73,999,1017.2,28,28.9,24,99,99
2008,8,7,5,50,234,4,4.8,0.4,6.67,4.59,999,1016.8,28.1,28.9,23.4,99,99
2008,8,7,6,50,252,4.7,5.9,0.4,4.76,4.16,999,1016.3,27.9,29.1,24.3,99,99
2008,8,7,7,50,246,4.8,5.6,0.4,5,3.77,999,1015.8,27.8,29.5,24.7,99,99
2008,8,7,8,50,255,5.2,6,0.41,5.88,3.47,999,1015.7,27.9,29.5,25.2,99,99
2008,8,7,9,50,273,4.9,5.8,0.45,2.86,3.38,999,1015.9,28.1,29.4,25.4,99,99
2008,8,7,10,50,300,4.9,5.9,0.42,2.94,3.19,999,1016.1,28.4,29.3,25.3,99,99
2008,8,7,11,50,305,5.4,6.2,0.43,2.86,3.15,999,1016.4,28.4,29.3,25.5,99,99
2008,8,7,12,50,310,5.1,6,0.52,3.23,3.15,999,1016.6,28.3,29.3,25.8,99,99
2008,8,7,13,50,333,6.7,7.8,0.54,3.33,3.18,999,1016.8,28.5,29.3,24.9,99,99
2008,8,7,14,50,312,5.3,6.1,0.58,3.45,3.3,999,1016.6,28.5,29.4,24.7,99,99
2008,8,7,15,50,318,5.5,6.4,0.54,3.33,3.24,999,1016.4,28.4,29.5,25,99,99
2008,8,7,16,50,309,5,5.7,0.59,3.45,3.31,999,1016.1,28.3,29.6,24.5,99,99
2008,8,7,17,50,301,4.5,5.2,0.6,3.7,3.45,999,1015.9,28.4,29.6,24.7,99,99
2008,8,7,18,50,295,5.1,6.2,0.58,3.57,3.44,999,1015.1,28.5,29.7,25,99,99
2008,8,7,19,50,275,4.4,5.2,0.54,3.57,3.4,999,1014.5,28.7,29.8,25.1,99,99
2008,8,7,20,50,274,4,4.8,0.48,3.7,3.32,999,1013.7,28.8,29.9,25,99,99
2008,8,7,21,50,255,4.1,4.9,0.47,3.57,3.35,999,1013.3,29.1,30,24.9,99,99
2008,8,7,22,50,247,4.7,5.5,0.38,3.45,3.23,999,1013.1,29.1,30,25.3,99,99
2008,8,7,23,50,240,5.5,6.2,0.37,3.33,3.25,999,1012.9,29,30,25.8,99,99
2008,8,8,0,50,237,6.5,7.5,0.38,3.23,2.97,999,1012.9,28.9,29.9,25.8,99,99
2008,8,8,1,50,236,6,6.9,0.45,3.13,3.06,999,1013.3,29,29.9,25.4,99,99
2008,8,8,2,50,245,5.9,6.7,0.48,3.33,3.14,999,1013.7,28.9,29.8,25.9,99,99
2008,8,8,3,50,262,6.9,8,0.5,3.13,3.21,999,1013.9,29.1,29.6,25.5,99,99
2008,8,8,4,50,2,10.2,11.8,0.9,3.45,3.25,999,1013.9,26.6,29.6,22.3,99,99
2008,8,8,5,50,43,4.4,5.4,0.94,3.85,3.67,999,1012.7,27,29.6,22.7,99,99
2008,8,8,6,50,170,2.3,3.3,0.84,4.55,3.87,999,1012.2,27.6,29.5,22.3,99,99
2008,8,8,7,50,222,1.9,2.6,0.86,4.55,4.08,999,1012.2,27.6,29.6,22.4,99,99
2008,8,8,8,50,240,4.2,5.2,0.74,5,4.18,999,1012,27.4,29.6,23.2,99,99
2008,8,8,9,50,246,4.2,5,0.7,5.26,4.15,999,1011.8,27.3,29.6,22.9,99,99
2008,8,8,10,50,249,6.3,7.3,0.61,5,3.98,999,1012.6,27.6,29.4,23.4,99,99
2008,8,8,11,50,256,5.7,6.9,0.55,4.55,3.53,999,1013.2,28,29.3,22.9,99,99
2008,8,8,12,50,259,5.2,6.2,0.53,3.23,3.31,999,1013.4,28.1,29.3,23,99,99
2008,8,8,13,50,271,13.2,18.8,0.52,3.23,3.16,999,1012.5,26.5,29.2,23.9,99,99
2008,8,8,14,50,294,10.3,12.6,0.99,4,3.58,999,1014.4,24.7,29.1,22.1,99,99
2008,8,8,15,50,277,7,8.2,0.73,4,3.34,999,1014.9,24.8,29.1,21.7,99,99
2008,8,8,16,50,267,4,5.1,0.44,4.17,3.33,999,1014.3,25.2,29.2,21.4,99,99
2008,8,8,17,50,267,5.1,6.5,0.68,4.76,4.28,999,1013.7,26,29,22.8,99,99
2008,8,8,18,50,296,4.4,5.4,0.66,5,3.98,999,1013.3,26.6,28.9,23.3,99,99
2008,8,8,19,50,309,5.9,7,0.62,4.55,3.69,999,1012.8,26.8,28.8,23.2,99,99
2008,8,8,20,50,310,6,7.4,0.69,4.55,3.46,999,1012.1,27,29,23.2,99,99
2008,8,8,21,50,308,6.6,7.8,0.65,4.17,3.36,999,1012.1,27.5,29,23.5,99,99
2008,8,8,22,50,301,6.8,8.2,0.62,4,3.33,999,1012,27.7,29.2,23.4,99,99
2008,8,8,23,50,299,6.2,7.9,0.7,3.45,3.43,999,1011.8,27.8,29.2,23.5,99,99
2008,8,9,0,50,309,5.2,6.4,0.59,3.7,3.31,999,1011.6,27.8,29.3,23.4,99,99
2008,8,9,1,50,293,4.3,5.3,0.61,3.45,3.42,999,1011.9,27.8,29.2,24,99,99
2008,8,9,2,50,324,4.4,5.2,0.57,5.56,3.55,999,1012.1,28.2,29.2,23.3,99,99
2008,8,9,3,50,327,3.9,4.9,0.53,3.33,3.46,999,1012.4,28.2,29.2,23.5,99,99
2008,8,9,4,50,346,3.2,3.8,0.56,3.57,3.6,999,1012.4,28.2,29.1,23.5,99,99
2008,8,9,5,50,1,2.1,3,0.6,4.55,3.87,999,1012.3,28.4,29.2,21.5,99,99
2008,8,9,6,50,333,0.9,1.4,0.56,4.35,3.89,999,1012,28.1,29.2,21.8,99,99
2008,8,9,7,50,304,1.7,2.2,0.45,4,3.73,999,1012.2,28.2,29,21.9,99,99
2008,8,9,8,50,305,1.9,2.9,0.45,4,3.69,999,1012.4,28.2,29,21.4,99,99
2008,8,9,9,50,298,2.9,3.9,0.41,3.7,3.65,999,1012.7,28,28.9,22.1,99,99
2008,8,9,10,50,291,3.3,4.2,0.36,3.45,3.53,999,1013,28,28.7,21.8,99,99
2008,8,9,11,50,322,3.4,4.4,0.32,3.45,3.39,999,1013.2,28.1,28.7,21.4,99,99
2008,8,9,12,50,9,4,5.1,0.34,3.33,3.32,999,1013.6,28.5,28.8,19.7,99,99
2008,8,9,13,50,360,4.1,4.9,0.33,3.13,3.15,999,1014.3,28.7,28.8,18.4,99,99
2008,8,9,14,50,351,3,3.7,0.34,3.13,3.11,999,1014.3,28.5,28.9,18.8,99,99
2008,8,9,15,50,360,3.1,3.7,0.33,3.03,3.24,999,1014.5,28.4,29,18.9,99,99
2008,8,9,16,50,1,3.4,4.4,0.36,3.45,3.26,999,1014.1,28.2,29.1,19.3,99,99
2008,8,9,17,50,360,2.7,3.5,0.48,3.85,3.63,999,1014.1,28.4,29.2,18.7,99,99
2008,8,9,18,50,346,2.7,3.3,0.42,4,3.48,999,1013.8,28.5,29.3,18.5,99,99
2008,8,9,19,50,359,2.4,3.2,0.39,3.85,3.4,999,1013.6,28.4,29.4,18.8,99,99
2008,8,9,20,50,352,1.1,1.7,0.35,3.57,3.37,999,1013,28.9,29.6,16.8,99,99
2008,8,9,21,50,318,1.2,1.9,0.31,3.33,3.3,999,1012.9,29.2,29.7,17.4,99,99
2008,8,9,22,50,295,1.3,1.8,0.29,3.03,3.27,999,1012.7,28.9,29.8,17.7,99,99
2008,8,9,23,50,303,1.5,2.1,0.27,3.03,3.14,999,1012.6,28.7,29.4,17.5,99,99
2008,8,10,0,50,279,1.1,1.9,0.24,99,3.24,999,1012.9,28.2,29.4,17.6,99,99
2008,8,10,1,50,213,0.6,1,0.23,99,3.24,999,1013.1,28,29.3,17.6,99,99
2008,8,10,2,50,174,1.3,1.7,0.21,99,3.27,999,1013.2,28.1,29.2,18.3,99,99
2008,8,10,3,50,175,2.2,2.9,0.19,99,3.35,999,1013.5,28.1,29.1,18.8,99,99
2008,8,10,4,50,197,2.3,2.9,0.19,99,3.53,999,1013.4,28,28.7,19.1,99,99
2008,8,10,5,50,194,3.1,3.8,0.17,99,3.53,999,1013.3,28,28.7,19.3,99,99
2008,8,10,6,50,204,3.8,4.7,0.16,99,3.64,999,1012.8,28,29.2,19.6,99,99
2008,8,10,7,50,217,4.1,5,0.16,99,3.52,999,1012.4,28,29.1,19.9,99,99
2008,8,10,8,50,226,3.7,4.3,0.14,99,3.08,999,1012.5,28,29,20.2,99,99
2008,8,10,9,50,238,3.7,4.7,0.15,99,2.92,999,1012.9,28,29,20.8,99,99
2008,8,10,10,50,243,4,5,0.17,99,2.93,999,1013.3,28,29.1,21.2,99,99
2008,8,10,11,50,240,3.6,4.3,0.18,99,2.68,999,1013.7,28.1,29.1,20.8,99,99
2008,8,10,12,50,231,4.5,5.3,0.2,99,2.69,999,1014,28.2,29.1,22.2,99,99
2008,8,10,13,50,231,4.4,5.1,0.23,99,2.68,999,1014.4,28.4,29.1,21.3,99,99
2008,8,10,14,50,232,4,4.6,0.26,2.86,2.86,999,1014.4,28.4,29.1,21.4,99,99
2008,8,10,15,50,245,3.7,4.4,0.24,99,2.87,999,1014.4,28.3,29.2,21.6,99,99
2008,8,10,16,50,231,3.9,5,0.24,99,2.91,999,1014.7,28.4,29.2,22.5,99,99
2008,8,10,17,50,227,4.7,5.6,0.24,99,2.84,999,1014.3,28.5,29.2,22,99,99
2008,8,10,18,50,221,5,5.8,0.25,3.03,2.76,999,1013.6,28.5,29.3,22.4,99,99
2008,8,10,19,50,231,3.5,4.6,0.26,3.03,2.85,999,1013.2,28.6,29.3,21.8,99,99
2008,8,10,20,50,226,3.4,4.4,0.27,5.56,3,999,1012.7,28.6,29.4,22.3,99,99
2008,8,10,21,50,206,3.8,4.8,0.22,99,2.94,999,1012.7,28.6,29.4,22.7,99,99
2008,8,10,22,50,207,3.2,4.3,0.22,99,2.85,999,1012.7,28.5,29.4,22.9,99,99
2008,8,10,23,50,202,3.2,3.9,0.21,99,2.98,999,1012.7,28.5,29.3,22.8,99,99
2008,8,11,0,50,200,3.1,4,0.18,99,2.9,999,1012.8,28.4,29.2,22.9,99,99
2008,8,11,1,50,202,3.2,4,0.17,99,2.85,999,1013,28.4,29.2,23.3,99,99
2008,8,11,2,50,187,4,4.7,0.18,99,2.98,999,1013.2,28.2,29.2,24.2,99,99
2008,8,11,3,50,183,3.8,4.9,0.2,99,2.82,999,1013.1,28.3,29.2,23.8,99,99
2008,8,11,4,50,200,3.7,4.6,0.22,99,2.85,999,1013.4,28.7,29.1,999,99,99
2008,8,11,5,50,210,5.3,6.4,0.22,99,2.83,999,1012.9,28.5,29.1,23.7,99,99
2008,8,11,6,50,221,4.8,5.5,0.28,3.23,2.76,999,1012.6,28.5,29.1,23.4,99,99
2008,8,11,7,50,221,5.6,6.4,0.36,2.94,2.78,999,1012.3,28.4,29.1,24,99,99
2008,8,11,8,50,208,6,6.9,0.4,3.23,2.9,999,1012,28.3,29.1,24,99,99
2008,8,11,9,50,216,6.5,8,0.49,3.03,2.91,999,1012.1,28.4,29.1,24.1,99,99
2008,8,11,10,50,222,7.4,8.5,0.56,3.33,2.99,999,1012.3,28.6,29.1,24.1,99,99
2008,8,11,11,50,219,6.9,8.3,0.65,3.45,3.07,999,1012.5,28.2,29.2,23.9,99,99
2008,8,11,12,50,224,6.6,7.8,0.66,3.85,3.23,999,1012.9,28.3,29.2,24.5,99,99
2008,8,11,13,50,227,6.8,8,0.71,3.85,3.31,999,1013.3,28.6,29.1,24.6,99,99
2008,8,11,14,50,235,6.6,7.6,0.77,4,3.47,999,1013.9,28.8,29.2,24.5,99,99
2008,8,11,15,50,284,12.1,15.3,0.95,4,3.26,999,1013.9,25,29.1,22.6,99,99
2008,8,11,16,50,305,5,6.1,0.93,4,3.54,999,1015,25.3,29.1,22.3,99,99
2008,8,11,17,50,320,5.2,6.6,0.81,4.17,3.71,999,1014.9,25.6,29,22.8,99,99
2008,8,11,18,50,326,5.1,6,0.78,4.55,3.77,999,1014.5,25.2,28.7,22.6,99,99
2008,8,11,19,50,316,4,5.1,0.76,4.55,3.86,999,1013.4,25.5,28.7,22.9,99,99
2008,8,11,20,50,291,3.2,4.3,0.65,4.35,3.68,999,1013.1,26.2,28.7,22.3,99,99
2008,8,11,21,50,303,3,4,0.53,4,3.64,999,1012.7,26.3,28.8,22.6,99,99
2008,8,11,22,50,277,1.8,2.4,0.44,3.85,3.58,999,1012.8,26.6,28.7,22.6,99,99
2008,8,11,23,50,323,5,5.9,0.47,4,3.62,999,1012.9,26.5,28.7,23,99,99
2008,8,12,0,50,319,3.3,4.3,0.46,4.76,3.56,999,1012.8,26.2,29,22.4,99,99
2008,8,12,1,50,250,0.6,0.9,0.41,5,3.53,999,1012.9,26.4,29,22,99,99
2008,8,12,2,50,165,2.1,3.1,0.42,4.55,3.71,999,1013.2,26.7,29,22.7,99,99
2008,8,12,3,50,162,4.4,5.5,0.41,4.76,3.9,999,1012.7,27.1,29,23.2,99,99
2008,8,12,4,50,168,5.9,7.2,0.42,5,3.95,999,1012.4,27.4,29,23.6,99,99
2008,8,12,5,50,168,5.8,6.9,0.55,5,3.57,999,1012.2,27.7,29,24,99,99
2008,8,12,6,50,177,6.8,7.7,0.59,4.76,3.29,999,1011.7,28,28.9,24.3,99,99
2008,8,12,7,50,192,6.3,7.7,0.62,5,3.33,999,1011.4,28.1,28.9,24.5,99,99
2008,8,12,8,50,203,6.8,8,0.63,5,3.36,999,1011.1,28.2,28.9,24.7,99,99
2008,8,12,9,50,220,7,8.3,0.65,4.76,3.3,999,1011.3,28.4,28.9,25.2,99,99
2008,8,12,10,50,220,7.8,9,0.7,5.26,3.19,999,1011.2,28.5,29,25.2,99,99
2008,8,12,11,50,223,7.2,8.9,0.77,5,3.24,999,1011.4,28.5,29,25.5,99,99
2008,8,12,12,50,225,8.2,9.6,0.77,3.03,3.23,999,1011.6,28.6,29,25.5,99,99
2008,8,12,13,50,229,8,9.7,0.8,3.33,3.27,999,1011.9,28.7,29,25.7,99,99
2008,8,12,14,50,227,9.1,10.8,0.92,3.7,3.47,999,1011.8,28.8,29,25.5,99,99
2008,8,12,15,50,224,8.8,11.1,1.02,4.35,3.61,999,1011.8,28.8,28.9,25.2,99,99
2008,8,12,16,50,223,9,10.4,1.1,4.76,3.86,999,1011.5,28.8,28.8,24.6,99,99
2008,8,12,17,50,224,8.4,10,1.19,5,3.85,999,1011.2,28.8,28.6,24.7,99,99
2008,8,12,18,50,225,9,10.8,1.17,5.26,3.94,999,1010.5,28.9,28.5,24.2,99,99
2008,8,12,19,50,224,9.2,10.6,1.25,4.76,4.02,999,1010,29,28.5,24.3,99,99
2008,8,12,20,50,227,9,10.3,1.21,5,3.96,999,1009.6,28.9,28.6,24.6,99,99
2008,8,12,21,50,223,8.1,9.4,1.22,5.56,4.13,999,1009.4,28.9,28.5,25,99,99
2008,8,12,22,50,222,7.2,8.6,1.18,5.26,4.24,999,1009.2,28.9,28.5,25.4,99,99
2008,8,12,23,50,215,7.5,8.9,1.19,5.26,4.3,999,1009,28.9,28.5,25.7,99,99
2008,8,13,0,50,211,6.6,7.8,1.26,5.56,4.56,999,1009,28.8,28.5,26.1,99,99
2008,8,13,1,50,207,8,10.1,1.16,5.88,4.35,999,1009,28.6,28.6,24.8,99,99
2008,8,13,2,50,209,8,9.4,1.39,5.88,4.45,999,1008.8,28.4,28.6,23.7,99,99
2008,8,13,3,50,204,10.5,12.6,1.35,5.56,4.39,999,1008.6,28.9,28.6,25.5,99,99
2008,8,13,4,50,206,10.6,12.1,1.44,5,4.2,999,1008.6,28.8,28.6,25.3,99,99
2008,8,13,5,50,206,10.2,11.9,1.68,5.56,4.43,999,1008.5,28.7,28.6,25.4,99,99
2008,8,13,6,50,213,11.2,13.6,1.86,5.56,4.55,999,1008.3,28.8,28.6,24.9,99,99
2008,8,13,7,50,221,11.2,13.7,2.07,6.25,4.69,999,1008.1,28.6,28.5,25,99,99
2008,8,13,8,50,219,9.9,12.2,1.86,6.25,4.63,999,1008.1,28.6,28.3,25.1,99,99
2008,8,13,9,50,224,11.4,14.3,2.03,6.25,4.58,999,1008.2,28.5,28,24.8,99,99
2008,8,13,10,50,228,11,13.3,1.93,6.67,4.62,999,1008.7,28.5,27.9,24.9,99,99
2008,8,13,11,50,250,11.2,13,2.04,5.26,4.64,999,1009.3,26.4,28,23.2,99,99
2008,8,13,12,50,230,8.9,10.5,1.82,6.67,4.65,999,1009.5,27,28,22.6,99,99
2008,8,13,13,50,232,9.9,11.8,1.59,6.67,4.48,999,1009.6,27.3,27.9,22.4,99,99
2008,8,13,14,50,242,11.5,17.7,1.87,6.67,4.49,999,1010.1,27.5,27.9,22.8,99,99
2008,8,13,15,50,247,11.8,13.9,1.89,6.25,4.53,999,1010.1,26,27.9,22.1,99,99
2008,8,13,16,50,231,11,13,1.73,6.67,4.57,999,1010.1,27.4,27.8,22.8,99,99
2008,8,13,17,50,237,9.2,10.6,1.79,6.67,4.84,999,1010.5,27.6,27.9,24,99,99
2008,8,13,18,50,271,12.2,15.7,1.68,6.67,4.62,999,1010.4,25.7,27.9,23.7,99,99
2008,8,13,19,50,251,8.4,10.1,99,99,99,999,1009.9,27.1,27.9,23.9,99,99
2008,8,13,20,50,254,8.8,10.6,1.54,6.67,4.81,999,1009.8,27.9,27.9,23.6,99,99
2008,8,13,21,50,251,8.9,10.5,1.68,6.67,4.9,999,1009.6,27.8,27.9,23.3,99,99
2008,8,13,22,50,263,7.6,8.9,99,99,99,999,1009.9,27.7,27.9,23.7,99,99
2008,8,13,23,50,247,6.1,7.2,1.55,6.67,4.91,999,1009.5,27.5,27.9,23.7,99,99
2008,8,14,0,50,238,7.5,8.8,1.35,6.67,4.69,999,1009.7,27.4,27.9,23.7,99,99
2008,8,14,1,50,232,7.5,8.7,1.48,6.67,4.83,999,1010.2,27.6,27.8,23.7,99,99
2008,8,14,2,50,237,7.7,9.1,1.33,6.67,4.59,999,1010.6,27.6,27.8,23.7,99,99
2008,8,14,3,50,253,7,8.2,1.2,6.67,4.34,999,1010.7,27.5,27.8,24.2,99,99
2008,8,14,4,50,257,6.1,7,1.16,6.25,4.49,999,1010.7,27.6,27.8,24.4,99,99
2008,8,14,5,50,247,5.9,7.1,1.07,5.88,4.36,999,1010.8,27.5,27.8,24.6,99,99
2008,8,14,6,50,244,6.3,7.3,1.14,6.25,4.61,999,1010.6,27.3,27.8,24.6,99,99
2008,8,14,7,50,242,6.2,7.2,1.12,6.25,4.44,999,1010.3,27.1,27.8,24.5,99,99
2008,8,14,8,50,244,6.6,7.8,1.18,6.67,4.52,999,1010.4,27.3,27.7,24.2,99,99
2008,8,14,9,50,250,6.6,7.4,99,99,99,999,1010.4,27.3,27.8,24.2,99,99
2008,8,14,10,50,260,6,6.9,1.22,6.25,4.79,999,1010.5,27.3,27.8,24.4,99,99
2008,8,14,11,50,256,5.9,7,1.11,6.67,4.69,999,1010.9,27.3,27.8,24.4,99,99
2008,8,14,12,50,269,5.6,6.5,1.05,6.25,4.61,999,1011.6,27.2,27.8,23.9,99,99
2008,8,14,13,50,281,5.2,6.1,0.99,5.88,4.59,999,1012.5,27.3,27.9,23.3,99,99
2008,8,14,14,50,266,3.3,4.1,1.05,6.67,4.69,999,1012.7,27.3,27.9,24.2,99,99
2008,8,14,15,50,222,3.3,4.2,0.98,6.67,4.74,999,1013.1,27.4,28.2,24.6,99,99
2008,8,14,16,50,210,8.7,10.1,1.05,7.14,4.84,999,1012.8,26.8,28.2,24.3,99,99
2008,8,14,17,50,215,10.1,12,1.36,6.67,4.35,999,1012.7,26,28.1,23.5,99,99
2008,8,14,18,50,232,9,10.7,1.33,5.56,4.3,999,1013.1,26.6,28,22.5,99,99
2008,8,14,19,50,237,8.8,10.4,1.21,4.55,4.15,999,1013,26.6,28,23.3,99,99
2008,8,14,20,50,256,6.2,7.3,1.06,7.14,4.24,999,1013.4,26.7,28,23.9,99,99
2008,8,14,21,50,358,1.2,2.8,1.09,6.25,4.56,999,1013.8,26.8,28,22.3,99,99
2008,8,14,22,50,123,1.2,1.8,1.23,7.14,4.88,999,1013.2,26.5,28,22.4,99,99
2008,8,14,23,50,190,1.9,2.6,1.2,6.25,5,999,1013,26.7,27.9,22.5,99,99
2008,8,15,0,50,159,1.7,2.2,1.09,6.67,5.04,999,1012.9,26.5,27.9,22.8,99,99
2008,8,15,1,50,175,2.2,2.6,1.01,6.67,5.18,999,1013,26.9,27.9,22.9,99,99
2008,8,15,2,50,207,3.3,3.9,0.87,6.25,5.11,999,1013.6,27,27.9,23.2,99,99
2008,8,15,3,50,195,4.7,5.5,0.82,7.14,5.06,999,1014,27.1,27.8,22,99,99
2008,8,15,4,50,193,5.3,6.5,0.76,6.67,4.87,999,1014.2,27.3,27.8,24,99,99
2008,8,15,5,50,198,5.8,6.7,0.73,6.25,4.63,999,1014,27.6,27.9,23.8,99,99
2008,8,15,6,50,209,6.1,6.9,0.76,6.25,4.05,999,1014,27.5,27.9,24.1,99,99
2008,8,15,7,50,228,5.8,6.7,0.8,6.25,3.98,999,1013.9,27.5,27.8,23.3,99,99
2008,8,15,8,50,238,4.9,5.6,0.72,6.25,3.76,999,1014,27.3,27.8,23.6,99,99
2008,8,15,9,50,256,4.6,5.6,0.72,5.88,4.05,999,1014.3,27.3,27.9,23.9,99,99
2008,8,15,10,50,264,3.6,4.4,0.71,5.56,4.02,999,1014.4,27.2,27.9,24.3,99,99
2008,8,15,11,50,251,3.5,4.2,0.71,5.56,3.9,999,1014.9,27.3,27.9,24.4,99,99
2008,8,15,12,50,266,3.3,4,0.62,5.88,3.89,999,1015.5,27.6,27.9,24.5,99,99
2008,8,15,13,50,243,3.4,4.4,0.63,5.88,4.05,999,1015.7,27.4,27.9,24.3,99,99
2008,8,15,14,50,237,3.3,4,0.65,5.56,4.15,999,1016.1,27,28,23,99,99
2008,8,15,15,50,252,4.6,5.5,0.65,5.56,4.32,999,1016.4,27,28.2,22.7,99,99
2008,8,15,16,50,249,2.9,3.4,0.64,5.88,4.47,999,1017.3,27.2,28.5,23.1,99,99
2008,8,15,17,50,230,2.5,3.1,0.73,6.25,4.73,999,1017.2,27.3,28.8,23.2,99,99
2008,8,15,18,50,218,2.7,3.3,0.88,6.67,4.86,999,1016.6,26.1,28.5,21.5,99,99
2008,8,15,19,50,210,2.3,2.9,0.83,7.14,4.76,999,1015.9,26.5,28.3,21.9,99,99
2008,8,15,20,50,226,2.1,2.5,0.81,7.69,4.77,999,1015.6,26.7,28.4,23.2,99,99
2008,8,15,21,50,236,2.3,3,0.81,7.69,4.69,999,1015.8,26.7,28.4,23.4,99,99
2008,8,15,22,50,189,3.5,4,0.75,6.67,4.66,999,1016,27,28.6,23.4,99,99
2008,8,15,23,50,191,3.3,3.8,0.61,6.25,4.62,999,1015.9,27.3,28.5,23.2,99,99
2008,8,16,0,50,220,2.5,3,0.53,7.14,4.53,999,1016.1,27.5,28.2,23.2,99,99
2008,8,16,1,50,191,3.1,3.8,0.57,7.14,5.01,999,1016.2,27.6,28.2,23.6,99,99
2008,8,16,2,50,175,4,4.8,0.48,5.88,4.86,999,1016.3,27.6,28.1,24.1,99,99
2008,8,16,3,50,181,5.7,6.8,0.5,7.14,5.06,999,1016.2,27.6,28.1,24.1,99,99
2008,8,16,4,50,175,6.5,7.3,0.5,6.67,4.25,999,1015.8,27.3,27.7,24.6,99,99
2008,8,16,5,50,190,5.7,6.7,0.55,6.67,3.42,999,1015.7,27.4,27.4,24.7,99,99
2008,8,16,6,50,210,5.3,6.1,0.59,7.14,3.63,999,1015.7,27.6,27.3,24.8,99,99
2008,8,16,7,50,211,5.3,6.2,0.64,6.25,3.72,999,1015.3,27.5,27.2,25.3,99,99
2008,8,16,8,50,210,5.9,7,0.65,6.25,4,999,1015,27.5,27.1,24.8,99,99
2008,8,16,9,50,226,5.6,6.4,0.74,5.88,4.03,999,1015.3,27.5,27.4,25.1,99,99
2008,8,16,10,50,222,5.7,6.5,0.79,5.88,3.85,999,1015.2,27.5,27.4,25,99,99
2008,8,16,11,50,234,3.7,4.5,0.81,6.25,3.92,999,1015.6,27.4,27.3,25.4,99,99
2008,8,16,12,50,249,1.3,1.7,0.87,6.25,4.1,999,1015.8,27.4,27.3,25.4,99,99
2008,8,16,13,50,274,4.3,6.3,0.86,5.26,3.96,999,1016.1,25.9,27.2,21.3,99,99
2008,8,16,14,50,43,6.8,9.3,0.78,5.26,4.29,999,1016.2,25.2,27,22.5,99,99
2008,8,16,15,50,43,6.3,7.4,0.94,5.56,4.05,999,1017.5,23.9,27,22.5,99,99
2008,8,16,16,50,36,1.3,1.7,1.14,5,4.27,999,1018.1,23.6,27,22.3,99,99
2008,8,16,17,50,62,3.2,4,0.95,4.55,4.38,999,1017.6,24.5,27,22.3,99,99
2008,8,16,18,50,135,4.7,5.5,0.85,4.35,4.26,999,1017.8,24.3,27,22,99,99
2008,8,16,19,50,146,4.4,5,0.8,7.14,4.63,999,1016.7,24,27,22.3,99,99
2008,8,16,20,50,183,3.3,4,0.67,6.67,4.64,999,1016.1,24.8,27,22.5,99,99
2008,8,16,21,50,228,3.7,4.4,0.63,7.14,4.58,999,1014.3,25.2,27.1,22,99,99
2008,8,16,22,50,218,5.3,6.1,0.5,7.14,4.54,999,1014.9,25.6,27,22.4,99,99
