#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,7,9,8,50,156,3.8,4.5,0.84,6.67,4.56,193,1015.9,28.5,29.4,23,99,99
2008,7,9,9,50,149,3.7,4.5,0.83,6.25,4.58,171,1015.8,28.5,29.4,23,99,99
2008,7,9,10,50,147,3.2,4.1,0.8,6.25,4.46,169,1015.9,28.4,29.4,23,99,99
2008,7,9,11,50,170,3.6,4.4,0.76,5.88,4.62,162,1016.3,28.3,29.4,23.4,99,99
2008,7,9,12,50,150,2.5,3.5,0.79,6.25,4.56,178,1016.7,28.5,29.4,23.4,99,99
2008,7,9,13,50,143,1.7,2.4,0.82,5.88,4.64,172,1017.2,28.8,29.4,22.7,99,99
2008,7,9,14,50,132,1.9,2.7,0.73,5.88,4.52,177,1017.4,28.8,29.5,22.8,99,99
2008,7,9,15,50,145,2.7,3.8,0.76,5.56,4.64,162,1017.4,28.7,29.7,23,99,99
2008,7,9,16,50,127,2.2,3,0.74,5.88,4.64,168,1017.5,28.7,30,23.3,99,99
2008,7,9,17,50,132,3.4,4.1,0.72,6.67,4.62,167,1017.4,28.6,30.1,23.3,99,99
2008,7,9,18,50,142,3.2,4.1,0.67,5.88,4.54,180,1017.3,28.7,30.3,22.9,99,99
2008,7,9,19,50,145,4.5,5.7,0.66,5.88,4.52,185,1016.7,28.8,30.5,23.2,99,99
2008,7,9,20,50,148,5.1,6.3,0.66,5.26,4.41,157,1016.2,29,30.5,22.7,99,99
2008,7,9,21,50,172,4.8,5.8,0.7,6.25,4.28,167,1016.1,28.7,30.4,23.4,99,99
2008,7,9,22,50,167,4.2,4.8,0.67,5.26,4.26,167,1015.6,29,30.4,22,99,99
2008,7,9,23,50,168,4.5,5.5,0.65,6.67,4.14,163,1015.8,28.6,30.3,23.1,99,99
2008,7,10,0,50,158,4.7,5.5,0.65,6.25,4.12,184,1015.9,28.6,30.2,22.8,99,99
2008,7,10,1,50,172,5.6,6.7,0.65,5.56,4.16,153,1015.6,28.7,30.1,22.4,99,99
2008,7,10,2,50,169,5.4,6.4,0.67,6.67,4.11,160,1016.3,28.5,30,23.3,99,99
2008,7,10,3,50,170,5.1,6,0.69,5.56,4.04,156,1017,28.6,30,23.3,99,99
2008,7,10,4,50,166,5,5.8,0.68,6.67,3.92,150,1017.2,28.7,29.9,23.6,99,99
2008,7,10,5,50,168,5.1,6.2,0.7,6.67,3.99,169,1017.2,28.7,29.8,23.2,99,99
2008,7,10,6,50,179,5.6,7,0.68,6.67,3.77,169,1016.8,28.7,29.8,22.9,99,99
2008,7,10,7,50,189,6,7,0.71,4.76,3.82,160,1016.4,28.7,29.8,22.8,99,99
2008,7,10,8,50,201,5.8,6.9,0.73,4.17,3.76,155,1016.2,28.7,29.7,22.3,99,99
2008,7,10,9,50,202,5.1,6.2,0.75,6.25,3.83,160,1016.5,28.6,29.7,22.8,99,99
2008,7,10,10,50,194,4.8,6.2,0.77,5.88,4.07,145,1016.8,28.5,29.6,22.8,99,99
2008,7,10,11,50,190,4.3,5.3,0.74,6.25,4.07,144,1017.4,28.2,29.6,22.8,99,99
2008,7,10,12,50,185,4.8,5.9,0.72,5.88,4.15,148,1017.8,28.5,29.5,23,99,99
2008,7,10,13,50,301,2.5,3.5,0.78,5.88,4.3,155,1018.7,26.9,29.5,19.7,99,99
2008,7,10,14,50,357,1.4,2.2,0.76,5.88,4.29,162,1019.3,27.9,29.4,21.6,99,99
2008,7,10,15,50,202,4.7,5.6,0.77,5.88,4.41,151,1019.4,28.4,29.7,22.7,99,99
2008,7,10,16,50,182,3.5,4.5,0.81,5.88,4.44,146,1019.6,28.6,29.8,22.9,99,99
2008,7,10,17,50,257,3,5,0.77,6.25,4.46,156,1019.5,27.8,29.8,22.4,99,99
2008,7,10,18,50,200,3.4,4.9,0.77,7.14,4.29,164,1019.1,28.5,30,22.9,99,99
2008,7,10,19,50,200,4.1,5.5,0.77,6.25,4.53,154,1018.5,28.8,30.1,22.9,99,99
2008,7,10,20,50,190,4.3,5.3,0.78,6.25,4.41,145,1018.2,28.9,30.2,22.3,99,99
2008,7,10,21,50,183,3.5,4.6,0.78,6.25,4.48,152,1018,29,30.3,22.6,99,99
2008,7,10,22,50,204,2.9,3.5,0.7,6.67,4.08,164,1018,28.2,30.3,22,99,99
2008,7,10,23,50,182,4.9,5.8,0.67,5.56,4.21,150,1017.4,28.9,30.2,22.2,99,99
2008,7,11,0,50,173,5.5,6.8,0.65,5.88,4.05,153,1017.1,28.8,30.1,23.2,99,99
2008,7,11,1,50,172,5.4,6.7,0.67,5.56,3.92,132,1017.4,28.8,30,22.7,99,99
2008,7,11,2,50,157,4.9,5.6,0.65,5.88,3.84,136,1017.6,28.8,30,22.7,99,99
2008,7,11,3,50,159,6.4,7.7,0.64,5.88,3.85,152,1018.1,28.7,29.9,23.1,99,99
2008,7,11,4,50,160,5.9,6.7,0.65,6.25,3.81,153,1018.1,28.7,29.9,22.4,99,99
2008,7,11,5,50,162,6.4,7.3,0.67,6.25,3.67,135,1017.9,28.6,29.8,23.1,99,99
2008,7,11,6,50,162,7.1,8.4,0.69,5.88,3.71,161,1017.8,28.7,29.8,22.5,99,99
2008,7,11,7,50,166,7.1,8.6,0.75,3.33,3.6,163,1017.6,28.6,29.7,23.1,99,99
2008,7,11,8,50,171,7.6,8.8,0.8,5.88,3.7,129,1017.5,28.6,29.6,23.2,99,99
2008,7,11,9,50,176,7.3,8.4,0.83,3.57,3.63,155,1017.7,28.8,29.6,23,99,99
2008,7,11,10,50,186,7.7,9.4,0.94,4.17,3.77,168,1017.8,28.8,29.7,23,99,99
2008,7,11,11,50,189,6.1,7.3,0.89,4.17,3.93,168,1018.3,28.8,29.6,23.3,99,99
2008,7,11,12,50,181,5,6.4,0.87,4.55,3.98,161,1019,28.8,29.6,23.5,99,99
2008,7,11,13,50,203,5.9,7.2,0.9,4.17,4.15,169,1019.5,28.8,29.6,22.9,99,99
2008,7,11,14,50,193,5.1,6.2,0.86,4.55,4.1,165,1019.7,28.9,29.7,23,99,99
2008,7,11,15,50,192,4.7,5.6,0.84,4.76,4.16,160,1019.6,28.8,29.7,22.9,99,99
2008,7,11,16,50,188,4.7,6.1,0.9,6.67,4.35,181,1019.5,28.8,29.8,23.6,99,99
2008,7,11,17,50,196,4.2,5.2,0.83,4.76,4.3,167,1019.4,28.8,30,22.8,99,99
2008,7,11,18,50,193,3.6,4.9,0.78,6.67,4.27,173,1019.1,28.7,30.2,23.1,99,99
2008,7,11,19,50,174,4.1,5,0.78,6.67,4.28,162,1018.6,28.8,30.2,22.9,99,99
2008,7,11,20,50,177,4.8,5.7,0.76,5.88,4.39,160,1018.2,28.9,30.3,23,99,99
2008,7,11,21,50,173,5.1,6.7,0.7,6.25,4.2,157,1018.2,29.1,30.4,23.1,99,99
2008,7,11,22,50,179,5.6,6.6,0.7,5.88,4.06,159,1017.9,29.1,30.3,23.5,99,99
2008,7,11,23,50,177,5.7,7,0.7,6.25,3.88,181,1017.5,29.1,30.2,24,99,99
2008,7,12,0,50,174,6.7,8,0.71,6.25,3.73,171,1017.5,29.2,30.3,23.2,99,99
2008,7,12,1,50,183,6.4,7.7,0.71,5.26,3.62,152,1017.7,29.1,30.3,23.3,99,99
2008,7,12,2,50,176,6.3,7.3,0.76,6.25,3.64,163,1018.3,29.1,30.1,23.5,99,99
2008,7,12,3,50,178,7.2,8.8,0.73,5.26,3.63,157,1018.6,29,30.1,23.4,99,99
2008,7,12,4,50,176,7.3,8.6,0.79,3.57,3.55,182,1018.7,29,29.9,23.1,99,99
2008,7,12,5,50,173,6.8,7.9,99,99,99,999,1018.5,28.9,29.9,23.8,99,99
2008,7,12,6,50,183,7.2,9,0.84,3.85,3.6,185,1018.1,28.9,29.8,23.8,99,99
2008,7,12,7,50,185,7.1,8.2,0.89,4.17,3.72,190,1018.1,28.9,29.7,23.2,99,99
2008,7,12,8,50,180,7,8.7,0.85,3.85,3.78,187,1017.7,28.7,29.7,23.6,99,99
2008,7,12,9,50,207,5.9,6.8,0.86,4.17,3.79,178,1017.9,28.7,29.6,23.4,99,99
2008,7,12,10,50,211,6.6,7.7,0.89,4.17,3.85,191,1018.1,28.5,29.6,23.1,99,99
2008,7,12,11,50,206,5.9,6.9,0.78,4.55,3.8,180,1018.7,28.6,29.5,22.4,99,99
2008,7,12,12,50,200,4.9,5.7,0.79,4.55,3.91,176,1018.7,28.6,29.5,23.2,99,99
2008,7,12,13,50,211,4.8,5.9,0.75,4.35,3.94,193,1019.2,28.6,29.4,23.1,99,99
2008,7,12,14,50,207,4.8,5.6,0.75,4.17,3.91,189,1019.2,28.6,29.5,23,99,99
2008,7,12,15,50,192,4.7,5.5,0.68,4.17,3.88,170,1019,28.7,29.6,23,99,99
2008,7,12,16,50,189,4.3,5.4,0.61,4.17,3.81,188,1019.2,28.7,29.8,23.3,99,99
2008,7,12,17,50,204,4,5,0.63,4.55,3.99,182,1019.1,28.8,30.1,23.3,99,99
2008,7,12,18,50,183,5.3,6.2,0.59,4.55,3.82,185,1018.6,28.9,30.2,22.6,99,99
2008,7,12,19,50,185,5.5,6.7,0.61,4.55,3.7,186,1018.4,28.9,30.4,22.9,99,99
2008,7,12,20,50,193,6.2,7.5,0.59,4.55,3.68,172,1017.7,28.9,30.5,22.3,99,99
2008,7,12,21,50,202,6.1,7,0.59,4.55,3.54,186,1017.1,29,30.5,22.6,99,99
2008,7,12,22,50,196,6.6,8.1,0.62,4.55,3.38,185,1016.8,29,30.5,22.4,99,99
2008,7,12,23,50,201,5.5,6.7,0.65,4.35,3.48,177,1016.6,28.9,30.5,22.9,99,99
2008,7,13,0,50,207,5.3,6.8,0.64,4.35,3.46,199,1016.1,28.7,30.5,22.4,99,99
2008,7,13,1,50,198,4.9,6,0.62,4.17,3.62,186,1016.1,28.6,30.4,22.6,99,99
2008,7,13,2,50,181,5.6,6.6,0.61,4.17,3.63,195,1015.9,28.5,30.3,22.6,99,99
2008,7,13,3,50,181,6.1,7.7,0.62,4.35,3.5,196,1016.3,28.5,30.2,22.8,99,99
2008,7,13,4,50,188,6.3,7.8,0.67,4.35,3.39,180,1016.8,28.7,30,22.3,99,99
2008,7,13,5,50,190,6.1,8,0.64,3.23,3.41,187,1016.7,28.6,30,21.6,99,99
2008,7,13,6,50,195,6,7.3,0.67,3.85,3.49,181,1016.4,28.4,29.9,22.4,99,99
2008,7,13,7,50,209,7.2,8.7,0.71,4.76,3.53,162,1015.3,28.2,29.8,22.3,99,99
2008,7,13,8,50,205,6.8,8.3,0.73,5,3.48,159,1015.1,28.3,29.8,21.7,99,99
2008,7,13,9,50,222,7.5,8.8,0.71,4.55,3.5,184,1015,28.2,29.7,22,99,99
2008,7,13,10,50,221,6.8,8.5,0.75,3.57,3.49,219,1015.6,28.3,29.6,21.3,99,99
2008,7,13,11,50,238,7,8.7,0.7,4.17,3.55,207,1015.4,28.1,29.6,22.5,99,99
2008,7,13,12,50,234,6.6,7.9,0.79,4,3.47,218,1015.8,28.2,29.6,22,99,99
2008,7,13,13,50,241,5.1,6.1,0.78,4.17,3.6,211,1016.2,28.3,29.7,22.3,99,99
2008,7,13,14,50,237,5.4,6.6,0.71,3.85,3.61,218,1016.2,28.3,29.7,22.6,99,99
2008,7,13,15,50,245,5,6.1,0.66,4.17,3.75,210,1016.5,28.3,29.8,22.3,99,99
2008,7,13,16,50,246,3.9,4.9,0.64,4.17,3.67,216,1016.4,28.4,29.9,22.4,99,99
2008,7,13,17,50,239,3.5,4.6,0.6,4.35,3.7,195,1016,28.4,30.1,23,99,99
2008,7,13,18,50,212,3.6,4.6,0.55,4.17,3.89,210,1015.2,28.5,30.3,22.9,99,99
2008,7,13,19,50,208,4.4,6.2,0.52,4.55,3.86,199,1014.7,28.6,30.4,23,99,99
2008,7,13,20,50,198,4.4,5.3,0.53,4.55,3.83,193,1014.1,28.8,30.5,22.9,99,99
2008,7,13,21,50,195,5.8,7,0.55,4.55,3.63,207,1013.5,29,30.5,23.2,99,99
2008,7,13,22,50,196,6.9,8.1,0.56,4.55,3.43,192,1013.1,28.9,30.4,22.9,99,99
2008,7,13,23,50,202,7.1,8.4,0.65,3.03,3.34,198,1012.7,29,30.3,23.1,99,99
2008,7,14,0,50,197,7.4,8.8,0.67,3.45,3.26,211,1012.6,28.9,30.2,23.7,99,99
2008,7,14,1,50,204,7.2,8.2,0.72,3.33,3.27,210,1013,28.9,30.2,23.2,99,99
2008,7,14,2,50,212,6.8,8,0.67,4.35,3.35,201,1013.3,28.9,30.1,23.3,99,99
2008,7,14,3,50,213,7.4,8.4,0.66,3.7,3.29,210,1013.5,28.7,30,23.5,99,99
2008,7,14,4,50,214,7,8.2,0.74,3.7,3.37,210,1013.8,28.7,29.7,23.7,99,99
2008,7,14,5,50,206,7.4,8.8,0.71,4,3.31,215,1013,28.5,29.6,23.9,99,99
2008,7,14,6,50,213,8,9.5,0.77,3.45,3.39,214,1012,28.5,29.5,23.7,99,99
2008,7,14,7,50,225,7.7,9.3,0.82,3.7,3.43,211,1012.3,28.4,29.5,23.7,99,99
2008,7,14,8,50,234,7.7,9,0.84,3.7,3.46,217,1012.3,28.4,29.5,23.6,99,99
2008,7,14,9,50,240,7.7,9.5,0.85,3.85,3.4,210,1012.5,28.3,29.4,23.8,99,99
2008,7,14,10,50,244,7.5,8.8,0.86,4,3.52,222,1012.6,28.4,29.4,23.4,99,99
2008,7,14,11,50,239,7.5,8.7,0.88,4.17,3.52,210,1013.1,28.4,29.4,23.7,99,99
2008,7,14,12,50,251,6.9,8.4,0.79,4.55,3.48,213,1013.6,28.5,29.4,23.5,99,99
2008,7,14,13,50,254,6.7,8.6,0.85,4,3.48,229,1014.2,28.4,29.4,23.5,99,99
2008,7,14,14,50,276,5.8,6.9,0.76,4.35,3.46,229,1014.5,27.8,29.4,24,99,99
2008,7,14,15,50,271,4.8,6.1,0.7,4.35,3.49,227,1014.7,27.8,29.5,23.7,99,99
2008,7,14,16,50,255,4.7,5.8,0.67,4.35,3.58,227,1015.1,28.1,29.6,23.1,99,99
2008,7,14,17,50,247,3,3.8,0.62,4.55,3.7,220,1014.8,28.1,29.8,23.1,99,99
2008,7,14,18,50,223,2.6,3.3,0.56,4.76,3.69,229,1014.2,28.4,30,23,99,99
2008,7,14,19,50,186,3.9,5.1,0.54,4.55,3.8,207,1013.6,28.6,30.2,23.4,99,99
2008,7,14,20,50,206,4.7,5.5,0.45,4.55,3.9,198,1012.9,28.7,30.1,23,99,99
2008,7,14,21,50,198,5.1,6.1,0.45,4.76,3.62,195,1012.7,28.7,30,23.2,99,99
2008,7,14,22,50,200,4.7,5.4,0.48,5,3.49,177,1012.7,28.9,29.9,23.2,99,99
2008,7,14,23,50,191,5.8,6.6,0.45,4.55,3.42,203,1012.6,28.8,29.9,23.2,99,99
2008,7,15,0,50,198,5,6,0.47,5,3.41,204,1013,28.9,29.8,23,99,99
2008,7,15,1,50,186,4.9,5.9,0.5,4.76,3.34,213,1013.1,28.9,29.6,22.7,99,99
2008,7,15,2,50,177,5.9,7.2,0.5,4.76,3.22,229,1013.2,28.9,29.6,23,99,99
2008,7,15,3,50,188,5.4,6.1,0.54,4.55,3.35,210,1013.9,28.9,29.4,23.4,99,99
2008,7,15,4,50,193,5.9,6.8,0.57,4.55,3.26,213,1014,28.6,29.4,23.6,99,99
2008,7,15,5,50,200,6.5,7.7,0.59,4.76,3.29,216,1013.7,28.5,29.4,23.2,99,99
2008,7,15,6,50,209,6.7,8,0.66,4.55,3.3,212,1013.6,28.6,29.5,22.8,99,99
2008,7,15,7,50,218,5,6.1,0.61,3.23,3.3,211,1013.8,28.6,29.5,22.3,99,99
2008,7,15,8,50,217,5.5,6.6,0.62,4.17,3.39,223,1013.6,28.4,29.4,23.1,99,99
2008,7,15,9,50,229,6.2,7.5,0.59,3.7,3.29,217,1013.7,28.4,29.3,23.1,99,99
2008,7,15,10,50,236,5.4,6.7,0.62,4,3.39,222,1014,28.4,29.3,22.6,99,99
2008,7,15,11,50,235,5.5,7.4,0.61,4.35,3.52,224,1014.2,28.4,29.3,22.9,99,99
2008,7,15,12,50,255,4.9,5.8,0.63,4.17,3.52,238,1015.2,28.5,29.3,22.7,99,99
2008,7,15,13,50,294,4.3,5.1,0.64,4.35,3.63,233,1015.6,28.3,29.3,23.6,99,99
2008,7,15,14,50,296,3.5,4.4,0.63,4,3.57,238,1016.2,28.3,29.4,23.5,99,99
2008,7,15,15,50,285,2.5,3.4,0.6,4.35,3.55,241,1016.7,28.4,29.5,23,99,99
2008,7,15,16,50,4,1.1,2,0.52,4.35,3.62,236,1017.3,28.7,29.7,23.4,99,99
2008,7,15,17,50,74,0.9,1.3,0.49,4.35,3.73,238,1017.2,29,29.9,22.3,99,99
2008,7,15,18,50,79,5.1,6.1,0.44,4.55,3.59,233,1016.8,26.2,29.8,22.6,99,99
2008,7,15,19,50,93,4.7,5.6,0.47,4.55,3.34,233,1016.4,27,29.7,22.5,99,99
2008,7,15,20,50,122,3.6,4.4,0.46,4.76,3.54,225,1016,27.3,29.6,22.5,99,99
2008,7,15,21,50,152,3.4,4.1,0.54,4,3.45,79,1015.7,27.6,29.7,22.1,99,99
2008,7,15,22,50,176,3.4,4,0.42,4.55,3.4,216,1015.5,28.1,29.8,22.3,99,99
2008,7,15,23,50,198,2.7,3.5,0.42,4.35,3.62,221,1014.9,28.3,29.8,22.3,99,99
2008,7,16,0,50,201,2.9,3.7,0.37,4.76,3.64,216,1015.1,28.2,29.8,22.2,99,99
2008,7,16,1,50,206,2.6,3.5,0.39,4.76,3.66,219,1015.5,28.1,29.8,22.7,99,99
2008,7,16,2,50,246,1.6,2.1,0.4,5,3.83,227,1016.1,28.2,29.7,22.6,99,99
2008,7,16,3,50,258,1.3,2,0.42,4.55,3.93,228,1016.6,28.4,29.7,21.8,99,99
2008,7,16,4,50,252,1,1.8,0.4,4.76,3.84,231,1016.5,28.3,29.6,22.2,99,99
2008,7,16,5,50,230,0.7,1.2,0.38,4.76,3.84,236,1016.5,28.2,29.6,22.3,99,99
2008,7,16,6,50,199,1,1.5,0.42,4.55,4.02,233,1016.2,28.2,29.5,22.2,99,99
2008,7,16,7,50,203,1.3,2.1,0.4,4.55,3.8,225,1015.7,28.1,29.5,22.6,99,99
2008,7,16,8,50,284,1.3,1.7,0.39,4.76,3.73,217,1016.1,28.1,29.4,22.3,99,99
2008,7,16,9,50,288,0.2,0.8,0.37,4.76,3.76,203,1016.2,28.1,29.4,22.2,99,99
2008,7,16,10,50,355,0.1,0.4,0.35,4.55,3.87,215,1016.5,28,29.4,22.1,99,99
2008,7,16,11,50,356,0.4,0.9,0.34,4.76,3.84,222,1016.9,28.1,29.4,22.2,99,99
2008,7,16,12,50,92,0.9,1.3,0.33,4.76,3.99,218,1017.5,28.7,29.4,22.6,99,99
2008,7,16,13,50,58,0.9,1.3,0.33,4.55,3.96,223,1017.9,28.8,29.4,22.5,99,99
2008,7,16,14,50,170,0.6,1,0.32,5,4.02,220,1017.9,29.5,29.5,22.6,99,99
2008,7,16,15,50,61,3.8,5.4,0.34,4.55,4.12,224,1018.1,27.9,29.6,23.1,99,99
2008,7,16,16,50,123,1.1,1.6,0.32,4.76,4.12,217,1018.1,28.6,29.8,22.6,99,99
2008,7,16,17,50,117,1.3,2.1,0.31,4.35,4,213,1017.9,28.4,30.1,23.1,99,99
2008,7,16,18,50,162,0.7,1.6,0.29,5,3.93,225,1017.7,28.6,30.3,22.9,99,99
2008,7,16,19,50,168,1.5,2.5,0.31,5,4.02,219,1017.2,28.8,31,23,99,99
2008,7,16,20,50,201,2.1,3,0.32,4.76,3.91,204,1016.9,28.8,31.2,23.1,99,99
2008,7,16,21,50,178,2.2,3.1,0.31,5,4,212,1016.6,28.9,31.3,23,99,99
2008,7,16,22,50,169,2.6,3.4,0.29,5,3.88,209,1016.5,28.9,31.1,23,99,99
2008,7,16,23,50,169,3.7,5.1,0.28,5,4.05,205,1016.1,29,30.9,23.2,99,99
2008,7,17,0,50,158,4.2,5.2,0.3,5,4.2,214,1016.1,29,30.7,22.8,99,99
2008,7,17,1,50,169,4.7,5.7,0.28,5,3.96,220,1016.2,29,30.5,22.5,99,99
2008,7,17,2,50,169,4.9,5.9,0.29,4.55,3.19,212,1016.3,28.9,30.2,22.9,99,99
2008,7,17,3,50,166,4.2,5.2,0.33,4.76,3.16,213,1016.5,28.9,30.1,22.7,99,99
2008,7,17,4,50,174,4.4,5.2,0.32,4.35,3.15,199,1016.4,28.8,30,22.6,99,99
2008,7,17,5,50,196,4.5,5.5,0.37,4.55,3.34,219,1016.3,28.8,29.9,22.5,99,99
2008,7,17,6,50,205,3.7,4.6,0.32,4.17,3.27,218,1016.2,28.7,29.8,22.2,99,99
2008,7,17,7,50,206,1.9,2.3,0.31,4,3.37,225,1016.2,28.5,29.7,22,99,99
2008,7,17,8,50,238,1.4,2,0.3,3.85,3.41,225,1016.2,28.4,29.7,21.9,99,99
2008,7,17,9,50,233,0.4,0.6,0.31,4.76,3.42,243,1016.3,28.2,29.6,21.7,99,99
2008,7,17,10,50,249,0.7,1.4,0.3,4.35,3.5,227,1016.4,28,29.6,21.8,99,99
2008,7,17,11,50,306,0.5,1.3,0.32,4.55,3.65,216,1016.8,28,29.5,21.7,99,99
2008,7,17,12,50,7,0.7,1.2,0.31,9.09,3.58,131,1017.2,29.2,29.5,22.1,99,99
2008,7,17,13,50,93,1.2,1.8,0.29,4.35,3.57,221,1017.5,28.8,29.5,21.4,99,99
2008,7,17,14,50,28,2.3,3.1,0.28,4.55,3.64,217,1017.5,28.2,29.7,22.7,99,99
2008,7,17,15,50,34,3.8,4.6,0.26,4.55,3.76,227,1017.7,28.2,29.9,22.9,99,99
2008,7,17,16,50,96,1.9,2.9,0.3,4.35,3.19,213,1018,29.1,30.1,999,99,99
2008,7,17,17,50,108,2.8,3.7,0.29,4.76,3.41,238,1017.9,29,30.4,20,99,99
2008,7,17,18,50,109,2.6,3.7,0.27,4.35,3.77,216,1017.4,29,30.6,19.9,99,99
2008,7,17,19,50,106,2.7,3.5,0.26,4.76,3.72,208,1016.9,29,30.8,20.8,99,99
2008,7,17,20,50,121,2.9,3.9,0.23,99,3.64,999,1016.3,29.1,30.9,20,99,99
2008,7,17,21,50,141,2.9,4.1,0.22,99,3.72,999,1015.9,29.1,30.9,20.3,99,99
2008,7,17,22,50,135,3,4.1,0.23,99,3.73,999,1015.7,29.2,30.9,20.7,99,99
2008,7,17,23,50,147,3.5,4.8,0.23,99,3.63,999,1015,29.1,30.8,20.6,99,99
2008,7,18,0,50,153,3.7,5,0.26,4.76,3.79,229,1014.8,29,30.6,21,99,99
2008,7,18,1,50,156,3.6,4.6,0.23,99,3.54,999,1014.8,29,30.5,20.1,99,99
2008,7,18,2,50,170,3.9,5.1,0.23,99,3.5,999,1014.7,28.8,30.3,20.7,99,99
2008,7,18,3,50,151,4.1,5.1,0.24,99,3.55,999,1014.9,28.9,30.2,20.8,99,99
2008,7,18,4,50,156,4.1,5.1,0.25,4.55,3.32,211,1014.9,28.8,30.2,21.1,99,99
2008,7,18,5,50,173,3.7,4.7,0.28,4.55,3.21,207,1014.7,28.8,30.1,20.8,99,99
2008,7,18,6,50,181,3.9,4.9,0.28,4.35,3.23,190,1014.7,28.8,30.1,20.3,99,99
2008,7,18,7,50,178,4,5.3,0.28,4.76,3.12,175,1014.4,28.7,30.1,21,99,99
2008,7,18,8,50,186,3.7,5,0.27,4.55,3,227,1014.3,28.6,30.1,20.8,99,99
2008,7,18,9,50,187,3.3,4.4,0.26,3.85,3.16,201,1014.4,28.5,30,21,99,99
2008,7,18,10,50,208,2.5,3.4,0.24,99,3.12,999,1014.5,28.4,30,21,99,99
2008,7,18,11,50,236,1.8,2.9,0.27,3.13,3.24,263,1014.9,28.4,30,21.2,99,99
2008,7,18,12,50,222,0.7,1.2,0.27,4.76,3.29,194,1015.4,28.4,30,21,99,99
2008,7,18,13,50,54,1.9,2.6,0.27,4.55,3.26,222,1015.6,28.6,29.9,21,99,99
2008,7,18,14,50,56,1.4,2.3,0.34,4.55,3.71,261,1015.8,28.6,30,21.2,99,99
2008,7,18,15,50,1,0.7,1.5,0.28,4.55,3.39,175,1015.8,28.7,30.2,21.2,99,99
2008,7,18,16,50,41,2.1,3.5,0.26,4.35,3.46,165,1015.9,28.5,30.4,21.5,99,99
2008,7,18,17,50,50,3.6,4.5,0.25,99,3.45,999,1015.8,28.3,30.6,22.8,99,99
2008,7,18,18,50,75,2.8,3.6,0.23,99,3.49,999,1015.6,28.7,30.7,22,99,99
2008,7,18,19,50,82,2.8,3.8,0.23,99,3.47,999,1015.2,28.8,30.9,22.7,99,99
2008,7,18,20,50,112,4.4,5.3,0.25,4.76,3.4,275,1014.7,29.2,30.9,22,99,99
2008,7,18,21,50,114,4.3,5.9,0.26,3.85,3.19,234,1014.3,29.3,30.8,22.1,99,99
2008,7,18,22,50,140,5.2,6.4,0.31,2.47,2.91,111,1013.7,29.4,30.6,22.3,99,99
2008,7,18,23,50,140,5.9,7,0.35,2.74,2.98,103,1013.4,29.4,30.5,22.6,99,99
2008,7,19,0,50,134,6.1,7.2,0.43,2.74,2.91,124,1013.4,29.3,30.4,22.5,99,99
2008,7,19,1,50,140,5.7,7.2,0.42,3.03,2.99,123,1013.8,29.4,30.3,22.4,99,99
2008,7,19,2,50,135,6.6,8.4,0.47,3.03,3.04,127,1013.7,29.3,30.2,22.9,99,99
2008,7,19,3,50,149,6,7.4,0.51,3.13,3.1,134,1014.3,29.4,30.2,22.4,99,99
2008,7,19,4,50,149,6.2,7.9,0.58,3.33,3.16,124,1014.9,29.3,30.1,23,99,99
2008,7,19,5,50,159,5.5,7,0.6,3.45,3.21,124,1014.9,29.2,30,22.3,99,99
2008,7,19,6,50,148,5.5,6.6,0.6,3.45,3.26,140,1014.7,29.1,30,22.6,99,99
2008,7,19,7,50,159,5.1,6.2,0.55,3.85,3.33,126,1014.6,29,30,22.2,99,99
2008,7,19,8,50,164,4,5.1,0.56,3.57,3.3,128,1014.6,28.9,30,22.1,99,99
2008,7,19,9,50,161,4,5.1,0.58,3.7,3.37,136,1014.8,28.9,30,21.8,99,99
2008,7,19,10,50,174,2.4,3.1,0.5,3.85,3.34,120,1014.9,28.9,29.9,21.5,99,99
2008,7,19,11,50,167,3,4.1,0.51,3.57,3.34,139,1015.2,28.4,29.9,22.3,99,99
2008,7,19,12,50,184,2.1,2.8,0.42,3.85,3.31,123,1015.4,28.8,29.9,22.2,99,99
2008,7,19,13,50,173,1.5,2.5,0.41,3.45,3.33,140,1015.9,29,29.9,22,99,99
2008,7,19,14,50,158,2,3,0.45,3.7,3.4,124,1016.3,29.1,30,21.5,99,99
2008,7,19,15,50,159,2.8,3.7,0.41,3.7,3.44,127,1016.6,28.9,30.2,22.3,99,99
2008,7,19,16,50,146,2.3,3.1,0.38,3.85,3.48,126,1016.9,28.9,30.4,22.4,99,99
2008,7,19,17,50,153,3.8,4.6,0.38,3.7,3.42,139,1016.9,29,30.5,22,99,99
2008,7,19,18,50,148,3.1,4.4,0.36,3.57,3.33,126,1016.8,29,30.7,22.3,99,99
2008,7,19,19,50,147,3.5,4.6,0.32,3.7,3.43,134,1016.5,29.1,30.7,22.1,99,99
2008,7,19,20,50,152,3.5,4.3,0.33,3.33,3.45,149,1016.1,29.1,30.8,22,99,99
2008,7,19,21,50,147,3.9,5.1,0.33,3.85,3.47,122,1015.8,29.2,30.8,21.8,99,99
